timestamp,value,is_anomaly
0,-34.021073,0
1,-31.984995,0
2,-31.461852,0
3,-36.254056,0
4,-34.811771,0
5,-36.110133,0
6,-36.838655,0
7,-35.119041,0
8,-33.108156,0
9,-31.431327,0
10,-24.918788,0
11,-24.445027,0
12,-14.70846,0
13,-12.8493,0
14,-11.707834,0
15,-6.3019239,0
16,-8.4330082,0
17,-5.7571534,0
18,-1.5390684,0
19,1.7580646,0
20,4.5262076,0
21,9.0147353,0
22,12.153959,0
23,12.157698,0
24,13.090344,0
25,8.95741,0
26,9.9471509,0
27,7.7459289,0
28,1.2870828,0
29,10.743472,0
30,11.106916,0
31,7.9798589,0
32,5.5233989,0
33,8.1435171,0
34,13.78504,0
35,7.0911408,0
36,9.3688007,0
37,1.1122603,0
38,8.9552419,0
39,2.765366,0
40,-0.80427245,0
41,3.9513397,0
42,7.0832791,0
43,6.5033902,0
44,4.3403869,0
45,2.4041682,0
46,4.5291908,0
47,4.6816139,0
48,-3.3388861,0
49,-1.7872132,0
50,5.1978264,0
51,8.1801445,0
52,1.5444038,0
53,6.9576936,0
54,5.2360663,0
55,4.5869294,0
56,7.4364913,0
57,5.7476529,0
58,-3.7672774,0
59,-1.8201267,0
60,-0.24242739,0
61,-1.5342775,0
62,1.7042671,0
63,-2.417965,0
64,7.8590013,0
65,5.3536773,0
66,2.282832,0
67,4.1519025,0
68,-0.85348126,0
69,5.6640328,0
70,2.6368366,0
71,3.3030201,0
72,-0.52853883,0
73,1.5371465,0
74,3.3988995,0
75,2.3594613,0
76,4.0675368,0
77,5.7627709,0
78,1.5145494,0
79,-0.31863207,0
80,1.7880618,0
81,1.899029,0
82,1.6238352,0
83,-1.8252835,0
84,-5.4198605,0
85,-2.9840668,0
86,-2.0423731,0
87,-3.6127196,0
88,-0.39472873,0
89,3.7336465,0
90,5.8382417,0
91,9.806334,0
92,5.2272173,0
93,4.6364417,0
94,1.5016189,0
95,-0.17939899,0
96,14.520783,0
97,14.86488,0
98,14.135148,0
99,4.7278521,0
100,0.12731234,0
101,-2.6808467,0
102,0.75344184,0
103,1.3099906,0
104,-1.6896163,0
105,-2.7683886,0
106,-2.5422996,0
107,0.33051351,0
