timestamp,value,is_anomaly
0,-36.602366,0
1,-37.154903,0
2,-36.890041,0
3,-39.494519,0
4,-39.380334,0
5,-42.800913,0
6,-39.275915,0
7,-39.574462,0
8,-35.987166,0
9,-32.136983,0
10,-27.655118,0
11,-26.415258,0
12,-21.250883,0
13,-17.691884,0
14,-13.360846,0
15,-8.3807199,0
16,-10.848685,0
17,-7.6792892,0
18,-1.4603269,0
19,0.99016954,0
20,5.2158355,0
21,11.280744,0
22,10.973961,0
23,15.59496,0
24,17.324379,0
25,12.77541,0
26,10.343,0
27,7.8071867,0
28,6.4699116,0
29,9.4841881,0
30,10.87651,0
31,6.4920656,0
32,5.0869342,0
33,7.3140272,0
34,13.45417,0
35,11.711098,0
36,8.9366599,0
37,6.426063,0
38,9.4906151,0
39,7.284465,0
40,6.7059403,0
41,7.8062474,0
42,11.086282,0
43,9.5705075,0
44,6.2292368,0
45,6.7301357,0
46,8.1560095,0
47,8.5631616,0
48,5.3994604,0
49,5.7696721,0
50,9.1373716,0
51,10.086419,0
52,9.8162675,0
53,9.6053057,0
54,10.537364,0
55,14.145259,0
56,12.259235,0
57,10.709113,0
58,7.3621457,0
59,7.0040472,0
60,8.5211701,0
61,7.7974206,0
62,9.9890072,0
63,12.02505,0
64,11.022888,0
65,10.705384,0
66,12.35658,0
67,9.417321,0
68,5.583996,0
69,4.676834,0
70,5.3931903,0
71,7.4473532,0
72,5.5444083,0
73,3.9877116,0
74,2.6088116,0
75,3.078266,0
76,5.6683064,0
77,9.012556,0
78,6.807407,0
79,6.957777,0
80,7.6617647,0
81,8.1101797,0
82,6.1299995,0
83,8.6463738,0
84,7.2467435,0
85,8.1035018,0
86,5.9007434,0
87,5.4786617,0
88,6.0716636,0
89,8.1017713,0
90,7.6382624,0
91,9.7695752,0
92,7.8814156,0
93,4.6104769,0
94,5.4503899,0
95,5.8272531,0
96,11.723077,0
97,12.305176,0
98,11.03019,0
99,6.2509266,0
100,1.7111911,0
101,-0.34595448,0
102,-0.90263841,0
103,-0.79948556,0
104,-0.64273101,0
105,-0.3049219,0
106,-1.2859771,0
107,-1.7078204,0
108,-0.82673467,0
109,-0.11915898,0
110,0.077030688,0
111,-0.7558815,0
112,3.6975983,0
113,8.9261865,0
114,7.4019892,0
115,11.018205,0
116,22.077012,0
117,27.511098,0
118,22.573201,0
119,27.358794,0
120,52.447154,0
121,82.522612,0
122,105.76811,0
123,133.4735,0
124,154.32198,0
125,164.11512,0
126,132.87928,0
127,45.754773,0
128,-1.2176254,0
129,-15.329163,0
130,-19.803801,0
131,-22.19241,0
132,-25.074363,0
133,-23.783736,0
134,-29.763823,0
135,-33.185148,0
136,-31.45681,0
137,-30.618878,0
138,-30.124936,0
139,-25.946432,0
140,-26.530684,0
141,-28.356465,0
142,-23.393888,0
143,-24.643239,0
144,-26.991861,0
145,-28.65419,0
146,-28.767261,0
147,-24.269727,0
148,-24.089826,0
149,-25.228708,0
150,-25.240675,0
151,-23.194227,0
152,-23.049529,0
153,-24.015946,0
154,-24.556726,0
155,-23.983001,0
156,-23.534358,0
157,-23.587385,0
158,-24.907977,0
159,-24.76562,0
160,-29.816746,0
161,-30.969089,0
162,-29.634886,0
163,-29.065746,0
164,-30.424891,0
