timestamp,value,is_anomaly
0,72.180535,0
1,72.280247,0
2,72.093433,0
3,71.351981,0
4,71.320344,0
5,72.02638,0
6,71.389771,0
7,70.849428,0
8,70.572541,0
9,69.961072,0
10,69.936818,0
11,68.789479,0
12,68.666086,0
13,68.660005,0
14,67.878512,0
15,68.346001,0
16,68.452751,0
17,68.364123,0
18,68.25113,0
19,68.392585,0
20,68.521837,0
21,67.659262,0
22,67.308958,0
23,67.561395,0
24,67.423238,0
25,66.565499,0
26,66.396478,0
27,66.066873,0
28,66.077815,0
29,65.82183,0
30,65.131228,0
31,64.657702,0
32,64.531579,0
33,64.464028,0
34,64.888192,0
35,64.734715,0
36,64.688309,0
37,64.498398,0
38,64.129052,0
39,64.286559,0
40,63.632373,0
41,63.710033,0
42,63.184582,0
43,62.908552,0
44,63.489951,0
45,62.992374,0
46,63.006687,0
47,62.740288,0
48,62.409041,0
49,62.613808,0
50,62.90448,0
51,62.394952,0
52,61.766988,0
53,61.658161,0
54,61.722627,0
55,61.47864,0
56,61.600977,0
57,61.494742,0
58,62.079549,0
59,62.514571,0
60,63.392556,0
61,64.89797,0
62,66.586178,0
63,67.859124,0
64,69.386363,0
65,70.78178,0
66,72.2479,0
67,72.954892,0
68,74.482528,0
69,76.100298,0
70,77.125199,0
71,77.791128,0
72,79.631301,0
73,81.043149,0
74,81.315237,0
75,82.558062,0
76,83.820572,0
77,84.863388,0
78,85.072916,0
79,85.291775,0
80,86.153961,0
81,86.653434,0
82,86.428403,0
83,86.905286,0
84,86.882265,0
85,87.155264,0
86,87.335852,0
87,87.407919,0
88,87.506684,0
89,87.812012,0
90,87.864721,0
91,88.661516,0
92,88.664672,0
93,89.11388,0
94,89.340343,0
95,89.416388,0
96,90.416224,0
97,90.649719,0
98,91.056511,0
99,91.426791,0
100,91.54836,0
101,92.017749,0
102,92.214807,0
103,93.11554,0
104,92.871592,0
105,92.815522,0
106,92.745078,0
107,92.885245,0
108,92.920226,0
109,92.606714,0
110,92.833674,0
111,92.860905,0
112,92.093039,0
113,91.824753,0
114,90.973132,0
115,89.808879,0
116,88.728235,0
117,86.981745,0
118,85.529294,0
119,84.464141,0
120,82.824457,0
121,82.148094,0
122,81.918729,0
123,81.163246,0
124,80.478974,0
125,79.884984,0
126,79.254398,0
127,78.157082,0
128,77.770515,0
129,77.244941,0
130,76.857745,0
131,75.979623,0
132,75.536,0
133,76.191283,0
134,76.021561,0
135,75.583758,0
136,75.46915,0
137,75.303491,0
138,75.281692,0
139,75.33773,0
140,75.327643,0
141,75.371494,0
142,74.66632,0
143,74.710527,0
144,74.223844,0
145,73.988663,0
146,73.67495,0
147,73.462348,0
148,72.975406,0
149,72.741038,0
150,72.68075,0
151,71.94244,0
152,71.124501,0
153,70.585131,0
154,70.023289,0
155,69.52168,0
156,69.43461,0
157,69.561819,0
158,68.801376,0
159,69.203809,0
160,69.368715,0
161,68.646856,0
162,68.319339,0
163,68.197191,0
164,67.976307,0
165,67.841272,0
166,67.941629,0
167,67.697713,0
168,67.92946,0
169,67.960804,0
170,67.207316,0
171,67.197876,0
172,67.095818,0
173,66.435361,0
174,66.640742,0
175,66.806592,0
176,67.133592,0
177,66.966995,0
178,67.741578,0
179,67.733434,0
180,67.616425,0
181,68.003914,0
182,68.048361,0
183,68.105619,0
184,67.83703,0
185,67.693041,0
186,67.827497,0
187,67.923,0
188,67.784504,0
189,67.900315,0
190,68.028128,0
191,68.192899,0
192,67.242865,0
193,66.930061,0
194,67.072616,0
195,67.288822,0
196,67.440779,0
197,67.053766,0
198,66.628488,0
199,66.992766,0
200,66.324278,0
201,66.473804,0
202,66.412144,0
203,66.654076,0
204,66.60424,0
205,66.894233,0
206,66.580507,0
207,66.47769,0
208,65.905142,0
209,66.108745,0
210,65.456353,0
211,65.221217,0
212,64.908785,0
213,64.739315,0
214,64.364264,0
215,64.391545,0
216,64.045722,0
217,63.869358,0
218,64.040357,0
219,64.271656,0
220,64.20428,0
221,64.130457,0
222,63.77077,0
223,63.641909,0
224,63.882576,0
225,63.518364,0
226,63.379326,0
227,63.027422,0
228,62.400955,0
229,61.945163,0
230,61.887364,0
231,62.056678,0
232,62.503199,0
233,63.104159,0
234,63.776582,0
235,64.763615,0
236,65.612109,0
237,66.240324,0
238,68.085196,0
239,69.382305,0
240,71.035117,0
241,71.760052,0
242,72.873629,0
243,74.603289,0
244,76.50101,0
245,77.768629,0
246,78.327833,0
247,79.235461,0
248,80.458304,0
249,81.46928,0
250,82.332284,0
251,83.046189,0
252,83.21804,0
253,84.267941,0
254,84.042796,0
255,83.893529,0
256,84.081116,0
257,84.779427,0
258,85.08714,0
259,85.174523,0
260,85.250849,0
261,85.231168,0
262,85.456325,0
263,85.947937,0
264,86.291903,0
265,86.714378,0
266,86.168423,0
267,86.787695,0
268,87.055138,0
269,87.810851,0
270,88.204324,0
271,88.712898,0
272,89.077466,0
273,89.15359,0
274,89.522922,0
275,89.588631,0
276,89.590841,0
277,90.172103,0
278,90.210909,0
279,90.730334,0
280,90.537418,0
281,90.065493,0
282,90.035926,0
283,89.592128,0
284,88.854088,0
285,88.338673,0
286,87.340275,0
287,87.254388,0
288,86.753828,0
289,85.120253,0
290,83.570825,0
291,82.055394,0
292,81.388437,0
293,80.508637,0
294,79.689187,0
295,78.61751,0
296,78.085653,0
297,77.25717,0
298,77.118839,0
299,76.765247,0
300,76.143516,0
301,75.567001,0
302,75.24473,0
303,75.004582,0
304,74.72479,0
305,74.412407,0
306,74.678275,0
307,74.382958,0
308,74.086979,0
309,74.381316,0
310,74.238581,0
311,74.431568,0
312,74.356124,0
313,73.756645,0
314,73.327172,0
315,72.965872,0
316,72.827478,0
317,72.95989,0
318,72.921866,0
319,72.97701,0
320,72.676496,0
321,72.314052,0
