timestamp,value,is_anomaly
0,-88.256812,0
1,-121.58949,0
2,-129.4033,0
3,-126.73939,0
4,-130.43314,0
5,-116.7426,0
6,-83.492153,0
7,-57.901507,0
8,-27.172569,0
9,-6.9492436,0
10,28.978666,0
11,68.844715,0
12,109.28631,0
13,127.20746,0
14,140.60622,0
15,154.2702,0
16,160.16661,0
17,172.39358,0
18,167.35571,0
19,170.38142,0
20,168.86367,0
21,157.89239,0
22,157.19337,0
23,155.05854,0
24,155.41126,0
25,148.56867,0
26,150.31433,0
27,151.14317,0
28,155.61273,0
29,149.02713,0
30,144.44665,0
31,140.36962,0
32,135.48231,0
33,136.3267,0
34,127.2233,0
35,129.22763,0
36,136.03216,0
37,135.69147,0
38,131.68054,0
39,130.93624,0
40,132.68159,0
41,133.02845,0
42,147.21953,0
43,138.25033,0
44,145.84231,0
45,154.48175,0
46,147.79079,0
47,145.88923,0
48,154.0345,0
49,159.08668,0
50,153.49015,0
51,160.00205,0
52,161.91691,0
53,168.9925,0
54,173.52863,0
55,167.94936,0
56,170.75814,0
57,158.96123,0
58,163.9839,0
59,158.12912,0
60,170.74011,0
61,172.60721,0
62,171.28642,0
63,169.49773,0
64,174.05766,0
65,163.9091,0
66,152.21152,0
67,143.71452,0
68,140.13401,0
69,131.85096,0
70,122.51437,0
71,113.82972,0
72,109.24744,0
73,95.720156,0
74,93.449497,0
75,85.832784,0
76,76.193774,0
77,64.069803,0
78,59.775413,0
79,56.147359,0
80,49.921073,0
81,49.762392,0
82,33.747615,0
83,31.167075,0
84,31.738772,0
85,27.043531,0
86,21.992832,0
87,8.9389431,0
88,3.3389311,0
89,-0.39881985,0
90,5.1603822,0
91,-1.3427207,0
92,-5.4273179,0
93,-22.061682,0
94,-26.106608,0
95,-21.418586,0
96,-28.542776,0
97,-20.906001,0
98,-28.081989,0
99,-40.428416,0
100,-47.355639,0
101,-49.251026,0
102,-45.812678,0
103,-47.988005,0
104,-56.934265,0
105,-70.306921,0
106,-71.688728,0
107,-75.251632,0
108,-71.19807,0
109,-71.904824,0
110,-69.637195,0
111,-74.69728,0
112,-79.923124,0
113,-79.258479,0
114,-84.644416,0
115,-88.258392,0
116,-82.560475,0
117,-82.750613,0
118,-88.745623,0
119,-99.751925,0
120,-98.143942,0
121,-99.010782,0
122,-99.371421,0
123,-97.98655,0
124,-103.18074,0
125,-103.15382,0
126,-100.66671,0
127,-107.77497,0
128,-118.71647,0
129,-121.33386,0
130,-127.42324,0
131,-128.0586,0
132,-129.28995,0
133,-125.04561,0
134,-121.71045,0
135,-129.51803,0
136,-129.07359,0
137,-135.77455,0
138,-136.83049,0
139,-135.27366,0
140,-127.45126,0
141,-134.12078,0
142,-127.76736,0
143,-131.76652,0
144,-127.73217,0
145,-127.21125,0
146,-144.17191,0
147,-136.831,0
148,-148.6324,0
149,-152.67289,0
150,-152.3356,0
151,-150.09242,0
152,-136.16063,0
153,-141.01628,0
154,-130.86548,0
155,-133.1885,0
156,-135.9333,0
157,-143.64223,0
158,-151.48921,0
159,-157.16711,0
160,-158.26356,0
161,-165.18731,0
162,-172.38832,0
163,-167.92999,0
164,-170.87621,0
165,-171.33841,0
166,-169.81327,0
167,-171.70852,0
168,-166.9845,0
169,-161.25743,0
170,-160.33543,0
171,-163.95906,0
172,-161.13509,0
173,-156.76157,0
174,-160.58975,0
175,-158.13757,0
176,-162.51719,0
177,-163.59243,0
178,-155.67315,0
179,-141.93764,0
180,-138.80977,0
181,-140.47617,0
182,-140.36608,0
183,-140.69875,0
184,-131.14127,0
185,-124.06546,0
186,-106.77187,0
187,-85.01752,0
188,-56.749228,0
189,-41.849143,0
190,-35.195735,0
191,-36.777536,0
192,-23.021086,0
193,-20.630558,0
194,-23.262059,0
195,-44.850335,0
196,-76.581023,0
197,-106.94385,0
198,-173.11574,0
199,-281.29905,0
200,-409.86848,0
201,-518.61449,0
202,-597.93073,0
203,-672.2877,0
204,-714.04177,0
205,-732.88836,0
206,-732.26663,0
207,-711.97461,0
208,-685.6478,0
209,-652.84685,0
210,-609.56295,0
211,-548.24019,0
212,-483.75616,0
213,-419.40777,0
214,-367.11136,0
215,-303.71967,0
216,-240.00336,0
217,-190.66471,0
218,-154.96884,0
219,-131.75577,0
220,-108.28923,0
221,-79.967085,0
222,-59.814153,0
223,-54.664648,0
224,-52.375769,0
225,-46.42027,0
226,-35.278107,0
227,-27.022512,0
228,-16.047567,0
229,-5.7438286,0
230,-5.2120927,0
231,-1.3169429,0
232,11.219259,0
233,27.833625,0
234,32.733255,0
235,40.43256,0
236,49.883171,0
237,63.123532,0
238,80.836092,0
239,84.715204,0
240,88.166184,0
241,88.79666,0
242,95.458287,0
243,95.378733,0
244,101.23261,0
245,108.90803,0
246,101.36206,0
247,107.95428,0
248,113.37586,0
249,116.39086,0
250,115.70813,0
251,122.27268,0
252,121.51619,0
253,128.46879,0
254,129.08051,0
255,130.11781,0
256,137.53592,0
257,144.61485,0
258,143.76071,0
259,133.30589,0
260,131.13521,0
261,120.71519,0
262,114.23714,0
263,107.90233,0
264,103.8209,0
265,105.9861,0
266,101.94406,0
267,96.858887,0
